name,category,lat,lon,brand,address,website,phone
Smilefocus,dentist,1.3031326,103.8238791,,Orchard Boulevard,https://smilefocus.com.sg/,
GPA Dental @ Parkview Square,dentist,1.3002416,103.8573517,,North Bridge Road,https://gpadental.com/,+65 6732 1020
Q&M,dentist,1.2856707,103.8451123,,Chinatown Point,,
Tanglin Dental,dentist,1.3223571,103.763775,,Clementi Avenue 6,,
Q&M Dental Surgery,dentist,1.354389,103.9447323,,Tampines 1,,
Polygems Dental Care,dentist,1.3916656,103.8797562,,,,
Royce Dental Surgery,dentist,1.3642934,103.8651361,,Serangoon Garden Way,,
The Dental Clinic,dentist,1.3579446,103.7680083,,Upper Bukit Timah Road,,
C&A Dental Studio,dentist,1.3011212,103.905694,,,,
NTUC Denticare,dentist,1.3014374,103.9055488,,,,
Dental Icon,dentist,1.3014787,103.9056085,,,,
Theng & Partners,dentist,1.3012566,103.9058163,,,,
Royce Dental Surgery,dentist,1.3013415,103.9055981,,,,
Integrated Building (CGH-SACH),hospital,1.3413012,103.9483102,,,,
Institute of Mental Health,hospital,1.3818667,103.8845994,,,,
Pacific Family Clinic,hospital,1.2891999,103.8162752,,,,
Singapore Advanced Medicine Proton Therapy,hospital,1.3010276,103.7931057,,,http://www.proton.sg,
National Cancer Centre Singapore Proton Therapy Centre,hospital,1.2813333,103.8380544,,Outram Road,https://www.nccs.com.sg/,
Urgent Care Centre,hospital,1.2869166,103.8016072,,,,
Farrer Park Hospital,hospital,1.3126,103.854,,Farrer Park Station Road,https://www.farrerpark.com/hospital/,+65 6363 1818
Priya Sen Skin & Laser Centre,hospital,1.3225665,103.8136561,,Serene Centre #02-03,,
"Blk 101, ttsh foot and limb center",hospital,1.3206085,103.8484559,,,,
National University Hospital,hospital,1.2941992,103.7830593,,,,
StarMed Specialist Centre,hospital,1.3122814,103.8546429,,Farrer Park Station Road,https://starmedspecialist.com/,+65 63226333
Nursing Training Centre,hospital,1.2870419,103.801972,,,,
Woodlands Joint Testing & Vaccination Centre,hospital,1.4376172,103.7865619,,,,
Mount Elizabeth Proton Therapy Centre,hospital,1.3224903,103.8450626,,,,
Sengkang General & Community Hospital,hospital,1.3952091,103.8925269,,Sengkang East Way,https://www.skh.com.sg/,
Changi General Hospital,hospital,1.3403638,103.9491054,,Simei Street 3,,
Ren Ci Hospital,hospital,1.3819475,103.8860997,,,,
Ang Mo Kio Community Hospital,hospital,1.3840243,103.8402375,,,,
KK Women's and Children's Hospital,hospital,1.3105457,103.8467818,,,,
Gleneagles Hospital,hospital,1.3073675,103.8198296,,Napier Road,https://www.gleneagles.com.sg/,+65 6575 7575
Raffles Hospital,hospital,1.3011633,103.857147,,North Bridge Road,,
Mount Alvernia Hospital,hospital,1.342202,103.8379314,,Thomson Road,https://mtalvernia.sg/,
Singapore General Hospital,hospital,1.2794979,103.8347388,,,,
Jurong Medical Centre,hospital,1.3407464,103.7045823,,,,
Jurong West Joint Testing & Vaccination Centre,hospital,1.3525818,103.7268897,,Jurong West Street 42,,
Jurong East Joint Testing & Vaccination Centre,hospital,1.3404883,103.7395646,,Jurong East Street 21,,
Block 22 - Mortuary,hospital,1.2864573,103.7995724,,,,
Alexandra Hospital,hospital,1.2868961,103.8011777,,,,
Yishun Community Hospital,hospital,1.4237475,103.8372373,,,,
Bright Vision Hospital,hospital,1.3720577,103.8780282,,Lor Napiri,http://www.bvh.org.sg/,+65 6248 5755
St Luke’s Hospital,hospital,1.3494673,103.7421088,,Bukit Batok Street 11,https://www.slh.org.sg/,+65 65632281
Saint Andrew's Community Hospital,hospital,1.3416535,103.9488264,,Simei Street 3,https://www.sach.org.sg/,
Ren Ci Community Hospital,hospital,1.3228173,103.8459864,,Irrawaddy Road,https://www.renci.org.sg/,+65 63850288
Pasir Ris Joint Testing & Vaccination Centre,hospital,1.379963,103.939369,,Pasir Ris Drive 10,,
National University Hospital,hospital,1.2943464,103.7831409,,,,
Communicable Disease Centre,hospital,1.3212725,103.8510213,,,,
Mount Elizabeth Novena Hospital,hospital,1.3220014,103.8445055,,Irrawaddy Road,https://www.mountelizabeth.com.sg/,+65 69330000
National Kidney Foundation Dialysis Centre,hospital,1.3264865,103.8544276,,Kim Keat Road,https://www.nkfs.org/,
Ang Mo Kio Joint Testing & Vaccination Centre,hospital,1.3749701,103.8573449,,Ang Mo Kio Avenue 5,,
Elizabeth Hospital Wards,hospital,1.30467,103.8352479,,,,
Jurong Health Specialist Outpatient Clinics,hospital,1.3346266,103.7442056,,Jurong East Street 21,,
,hospital,1.3406555,103.9494359,,,,
Jurong Community Hospital,hospital,1.3327304,103.7465675,,Jurong East Street 21,,
Jurong Health Services,hospital,1.334218,103.745174,,Jurong East Street 21,,
Ng Teng Fong General Hospital,hospital,1.3333962,103.745529,,Jurong East Street 21,,
Parkway East Hospital,hospital,1.3151276,103.9090073,,,,
ECM Building,hospital,1.3149667,103.8829355,,Sims Avenue,,
Kwong Wai Shiu Hospital,hospital,1.3174073,103.8590435,,,,
Bukit Merah Joint Testing & Vaccination Centre,hospital,1.2889703,103.8252552,,Lower Delta Road,,
,hospital,1.3497175,103.7306922,,,,
Buangkok Green Medical Park,hospital,1.3821353,103.8847334,,,,
Woodlands Health Campus,hospital,1.424561,103.7945949,,,,
Cheers,hospital,1.2868287,103.8013493,,,,
Sengkang Joint Testing & Vaccination Centre,hospital,1.3908033,103.9035976,,Sengkang East Way,,
,hospital,1.3198366,103.8490258,,,,
,hospital,1.3632713,103.9376247,,,,
Tan Tock Seng Hospital Integrated Care Hub,hospital,1.3237311,103.8464927,,Tan Tock Seng Link,,
Khoo Teck Puat Hospital,hospital,1.4242698,103.8386476,,Yishun Central,https://www.ktph.com.sg/,
Mount Elizabeth Hospital,hospital,1.3051574,103.8352868,,,,
Bidadari Polyclinic & Nursing Home,hospital,1.3370448,103.8750694,,Alkaff Crescent,,
HealthCity Novena,hospital,1.3215775,103.8467939,,,,
Eastern General Hospital,hospital,1.3370467,103.9176372,,,,
St Andrew's Nursing Home (Aljunied),hospital,1.3218621,103.8809421,,,,
KKH@Halifax,hospital,1.3122158,103.8460966,,,,
West Point Hospital,hospital,1.3310728,103.7229451,,,,
,hospital,1.3104607,103.8467921,,,,
,hospital,1.3254213,103.841494,,,,
Crawfurd Hospital,hospital,1.3268013,103.8133285,,Adam Road,,
Institute Of Mental Health,hospital,1.3827907,103.8843179,,,,
Tan Tock Seng Hospital,hospital,1.3212799,103.8462045,,Jalan Tan Tock Seng,https://www.ttsh.com.sg/,+65 62566011
Watsons,pharmacy,1.3019116,103.8395478,Watsons,,https://www.watsons.com.sg/,
Unity,pharmacy,1.2925693,103.8107091,,,,
,pharmacy,1.2991162,103.7763275,,,,
,pharmacy,1.4483697,103.8197249,,,,
Guardian,pharmacy,1.3040836,103.7653711,,,,
Guardian Health & Beauty,pharmacy,1.3874024,103.8693722,,,,
Watsons,pharmacy,1.2976864,103.8385412,Watsons,,,
Guardian,pharmacy,1.3414145,103.6913104,Guardian,,,
Guardian,pharmacy,1.3174146,103.7859506,,Holland Road,https://www.guardian.com.sg/,
Watsons,pharmacy,1.2792415,103.8511856,Watsons,Marina View,https://www.watsons.com.sg/,+65 6636 1029
Watsons,pharmacy,1.2810341,103.8509412,Watsons,Raffles Quay,https://www.watsons.com.sg/,+65 6222 2664
Guardian,pharmacy,1.312895,103.923476,,,,
Guardian,pharmacy,1.3568243,103.9896318,Guardian,,,
Kim Ginseng Chinese Medicine,pharmacy,1.2845415,103.8449571,,,,
Guardian,pharmacy,1.3105943,103.7956263,Guardian,Holland Avenue,https://www.guardian.com.sg/,+65 64657734
Watsons,pharmacy,1.2911453,103.857907,Watsons,Raffles Boulevard,,+65 6336 9121
Guardian,pharmacy,1.2928333,103.8532762,Guardian,CityLink Mall,https://guardian.com.sg/,+65 62388116
Guardian,pharmacy,1.3050006,103.8235722,Guardian,Tanglin Road,https://www.guardian.com.sg/,+65 68361146
Takeda Pharmaceuticals Asia Private Limited,pharmacy,1.3016444,103.7923943,,,,
Watsons,pharmacy,1.3783646,103.7636844,Watsons,,,
Vertex Pharmacy,pharmacy,1.3243358,103.8655175,,Serangoon Road,,
Amber,pharmacy,1.28295,103.8458117,,South Bridge Road,,
,pharmacy,1.3140533,103.8550172,,Tessensohn Road,,
,pharmacy,1.309675,103.8557243,,Syed Alwi Road,,
Guardian,pharmacy,1.3540432,103.9892831,Guardian,,,
faber health resource center,pharmacy,1.2688369,103.814787,,,,
Renxin Traditional Chinese Medicine,pharmacy,1.300019,103.8512057,,,,
Guardian,pharmacy,1.3630511,103.7645017,Guardian,Hillview Rise,,
Watsons,pharmacy,1.3111274,103.8567805,Watsons,,,
Guardian,pharmacy,1.3533826,103.9406857,Guardian,,,
Guardian,pharmacy,1.2934085,103.8595169,Guardian,,,
Guardian,pharmacy,1.333176,103.9144833,Guardian,Bedok Reservoir Road,,
Guardian,pharmacy,1.3506629,103.8725831,Guardian,,,
Guardian,pharmacy,1.3505214,103.8487601,Guardian,,,
Unity,pharmacy,1.3508573,103.8485457,,,,
SingHealth Pharmacare,pharmacy,1.3948296,103.8929535,,,,
Watsons,pharmacy,1.302494,103.8344064,Watsons,,,
Guardian,pharmacy,1.3030615,103.8340823,Guardian,Orchard Road,https://www.guardian.com.sg/,+65 6836 9382
Watsons,pharmacy,1.3003992,103.8446332,Watsons,,,
Guardian,pharmacy,1.3010042,103.8448923,Guardian,,,
Watsons,pharmacy,1.2649875,103.8227771,Watsons,,,
Tayka Medical,pharmacy,1.309443,103.8548514,,,,
Guardian,pharmacy,1.3077267,103.8851045,Guardian,,,
Guardian,pharmacy,1.3329443,103.8492586,Guardian,,,
Teck Seng Chinese Physician,pharmacy,1.3539236,103.7183616,,,,
Yeo Mei Lim Medical Hall,pharmacy,1.3127107,103.8720745,,,,
Wan Seng Tong Traditional Medical Hall,pharmacy,1.3143079,103.8710965,,,,
Miao Quan Acupunturist & Chinese Physician,pharmacy,1.329079,103.8868891,,,,
Eng Onn Chuan Medical Hall,pharmacy,1.3291996,103.8860965,,,,
Watsons,pharmacy,1.3343042,103.8893864,Watsons,,,
Tanjong Pagar Medical Hall,pharmacy,1.2768194,103.8432453,,,,
Hong Kah Chinese Medical Hall,pharmacy,1.3502754,103.7311822,,,,
Guardian,pharmacy,1.2648898,103.8204771,Guardian,Maritime Square,https://www.guardian.com.sg/,+65 6274 8441
Unity,pharmacy,1.2643469,103.8204529,,,,
Watsons,pharmacy,1.2648288,103.8201152,Watsons,,,
Guardian,pharmacy,1.3315632,103.8685212,Guardian,,,
Watsons,pharmacy,1.3314399,103.8685179,Watsons,,,
Guardian,pharmacy,1.3270712,103.8466779,Guardian,Ah Hood Road,,
Pharmacy,pharmacy,1.2865496,103.8013186,,,,
Guardian,pharmacy,1.2911849,103.8499574,Guardian,,,
Guardian,pharmacy,1.3924424,103.8951582,Guardian,,,
Watsons,pharmacy,1.3924069,103.8951161,Watsons,,,
Unity,pharmacy,1.4063921,103.9022634,,,,
Watsons,pharmacy,1.4065181,103.9026066,Watsons,,,
Guardian,pharmacy,1.2996703,103.8558609,Guardian,,,
Watsons,pharmacy,1.3726746,103.8938132,Watsons,,,
Guardian,pharmacy,1.2989777,103.7874727,Guardian,,,
Guardian,pharmacy,1.3110647,103.8565091,Guardian,Kitchener Road,,
Guardian,pharmacy,1.3641107,103.865514,Guardian,,,
Unity,pharmacy,1.372586,103.8936817,,,,
Guardian,pharmacy,1.3722863,103.8937958,Guardian,,,
Watsons,pharmacy,1.3018552,103.9052333,,,,
Guardian,pharmacy,1.3724048,103.9322528,Guardian,,,
Guardian,pharmacy,1.337509,103.9219774,Guardian,,,
Imperial TCM Pte. Ltd.,pharmacy,1.3024933,103.9071637,,,,
Guardian,pharmacy,1.3391645,103.7057229,Guardian,,,
Guardian,pharmacy,1.3039815,103.8316423,Guardian,Orchard Turn,https://www.guardian.com.sg/,+65 6884 5956
Guardian,pharmacy,1.3035419,103.8359113,Guardian,Orchard Road,https://www.guardian.com.sg/,+65 6732 6762
Guardian,pharmacy,1.2919885,103.8426623,Guardian,Clemenceau Avenue,https://www.guardian.com.sg/,+65 6235 9306
Guardian,pharmacy,1.2954377,103.8598264,Guardian,Suntec City,,+65 62386439
Watsons,pharmacy,1.3499554,103.7490707,Watsons,Bukit Batok Central Link,https://www.watsons.com.sg/,
Guardian,pharmacy,1.3498011,103.7490967,Guardian,Bukit Batok Central Link,https://www.guardian.com.sg/,+65 6794 0903
Watsons,pharmacy,1.3921619,103.9045989,Watsons,,,
Unity,pharmacy,1.3924674,103.9043542,,,,
Unity,pharmacy,1.3855595,103.9020503,,,,
Guardian,pharmacy,1.2866202,103.8268953,Guardian,,,
Watsons,pharmacy,1.2865252,103.8266444,Watsons,,,
Watsons Health,pharmacy,1.3033539,103.8358132,Watsons,Paragon,,+65 69942834
Unity,pharmacy,1.3942198,103.9128741,,,,
Watsons,pharmacy,1.3943671,103.9130855,Watsons,,,
Guardian,pharmacy,1.3496673,103.8500176,Guardian,,,
Guardian,pharmacy,1.3177085,103.8926094,Guardian,Paya Lebar Road,,
Watsons,pharmacy,1.369613,103.8488919,Watsons,,,
Guardian,pharmacy,1.3705653,103.8472831,Guardian,,,
Guardian,pharmacy,1.4025433,103.9132787,Guardian,,,
Watsons,pharmacy,1.3063702,103.8285102,Watsons,,,
Guardian,pharmacy,1.3592975,103.8853952,Guardian,,,
Watsons,pharmacy,1.3597428,103.8852613,Watsons,,,
Watsons,pharmacy,1.3173199,103.892642,Watsons,,,
Watsons,pharmacy,1.3148499,103.8944903,Watsons,,,
Guardian,pharmacy,1.3146737,103.8949352,Guardian,,,
Watsons,pharmacy,1.3185493,103.8941065,Watsons,,,
Unity,pharmacy,1.3191001,103.8943206,,,,
ProHealth Medical Group @ Fernvale,pharmacy,1.3916854,103.876047,,,,
Watsons,pharmacy,1.3911897,103.8762307,Watsons,,,
Unity,pharmacy,1.3916093,103.8760839,,,,
Guardian,pharmacy,1.3915673,103.8758859,Guardian,,,
Watsons,pharmacy,1.3328945,103.8481446,Watsons,,,
Guardian,pharmacy,1.2887832,103.8465992,Guardian,Eu Tong Sen Street,https://www.guardian.com.sg/,
Guardian,pharmacy,1.3200693,103.8436057,Guardian,Thomson Road,https://www.guardian.com.sg/,+65 6252 7019
Watsons,pharmacy,1.2758411,103.8461575,Watsons,,,
Guardian,pharmacy,1.3724014,103.9499507,Guardian,Pasir Ris Central Street 3,,
Watsons,pharmacy,1.3725046,103.9499905,Watsons,,,
Guardian,pharmacy,1.3014748,103.8399817,Guardian,The Centrepoint,https://www.guardian.com.sg/,
Welcia BHG,pharmacy,1.2951963,103.8599029,,Temasek Boulevard,,
Guardian,pharmacy,1.4433012,103.8305586,Guardian,,,+65 6719 8170
Guardian,pharmacy,1.3074723,103.8629492,,,,
Guardian,pharmacy,1.3012142,103.8383683,Guardian,Orchard Road,https://www.guardian.com.sg/,+65 66340991
Watsons,pharmacy,1.2842405,103.8525292,Watsons,,,
Guardian,pharmacy,1.4065476,103.9017048,Guardian,,,
Guardian,pharmacy,1.3544305,103.8305725,Guardian,,,
Unity,pharmacy,1.354445,103.8305445,,,,
Watsons,pharmacy,1.3542764,103.8304262,Watsons,,,
Watsons,pharmacy,1.3202555,103.8437297,Watsons,,,
Unity,pharmacy,1.3201525,103.8433675,,,,
Guardian,pharmacy,1.305803,103.8327398,Guardian,,,
Guardian,pharmacy,1.264681,103.8215352,Guardian,VivoCity,https://www.guardian.com.sg/,+65 62614776
Guardian,pharmacy,1.3055003,103.9048981,Guardian,East Coast Road,,+65 6380 7300
Watsons,pharmacy,1.3052733,103.9048197,Watsons,,,
Guardian,pharmacy,1.4178864,103.9012535,Guardian,,,
Watsons,pharmacy,1.3343361,103.9628576,Watsons,,,
Singapore General Hospital,pharmacy,1.2796064,103.8349441,,,,
Watsons,pharmacy,1.3794249,103.8877603,Watsons,,,
Guardian,pharmacy,1.3426954,103.9532599,Guardian,,,
Watsons,pharmacy,1.3423836,103.9530366,Watsons,,,
Unity,pharmacy,1.3754781,103.8794441,,,,
Outpatient Pharmacy,pharmacy,1.3947382,103.8934537,,,,
Guardian,pharmacy,1.430565,103.8277401,,,,
Unity,pharmacy,1.3629422,103.895154,,,,
Guardian,pharmacy,1.3440766,103.7203853,,,,
Guardian,pharmacy,1.3393962,103.7054675,Guardian,,,
Guardian,pharmacy,1.355879,103.7408891,Guardian,,,
Guardian,pharmacy,1.4173076,103.8346265,Guardian,,,
Watsons,pharmacy,1.3111485,103.7940503,Watsons,Holland Village Way,,
Guardian,pharmacy,1.437401,103.7951485,Guardian,,,
Guardian,pharmacy,1.2841853,103.8525211,Guardian,,,
Guardian,pharmacy,1.3967608,103.8881079,Guardian,,,
Guardian,pharmacy,1.3151897,103.7647031,Guardian,,,
Anteh Dispensary Pte Ltd,pharmacy,1.3127004,103.8824701,,,,
Watsons,pharmacy,1.2995747,103.8569914,Watsons,,,
Guardian,pharmacy,1.3796894,103.7642915,Guardian,,,
Guardian,pharmacy,1.295041,103.859115,Guardian,Suntec City,,
Guardian,pharmacy,1.2938658,103.8536633,Guardian,Raffles City,https://guardian.com.sg/,+65 63392137
Guardian,pharmacy,1.3524991,103.9439101,Guardian,Century Square,,+65 62602862
Guardian,pharmacy,1.3578038,103.9865229,Guardian,,,
Guardian,pharmacy,1.3558795,103.9857098,Guardian,,,
,pharmacy,1.294867,103.7831392,,,,
Guardian,pharmacy,1.3015045,103.904792,,,,
Vitakids,pharmacy,1.3015586,103.9052877,,,,
Watsons,pharmacy,1.2900115,103.816895,Watsons,Alexandra View,,
Real Yoga,gym,1.3340241,103.8508907,,,,
UFIT CBD Hub,gym,1.2825202,103.8466344,,Club Street,https://ufit.com.sg/,+65 62255059
Pilatique Pilates Studio,gym,1.2825009,103.8470035,,Gemmill Lane,https://www.pilatique.com/,+65 6221 3630
Ilies Soma,gym,1.3109024,103.7965403,,,,
,gym,1.3027936,103.7698544,,,,
Fitness factory,gym,1.2886389,103.8491827,,Boat Quay,,
Celebrity Fitness,gym,1.3762033,103.9553857,Celebrity Fitness,,,+6569227000
Zion sport and ziva yoga,gym,1.285871,103.8339641,,Seng Poh Road,,
GYMMBOXX,gym,1.2875317,103.7903164,,Science Park Drive,,+65 6873 0286
Amore,gym,1.3786387,103.7626078,,,,
The Brass Barre,gym,1.2979353,103.8515877,,Queen Street,,
Ark Bloc,gym,1.3922319,103.9164782,,,,
MoveToLive,gym,1.3019293,103.7938599,,Biomedical Grove,,
Pilates Body Pilot - Biopolis,gym,1.3045464,103.7917562,,Biopolis Way,,
Fitness First,gym,1.3057122,103.7918104,,,,
Muay Art Fitness,gym,1.3365423,103.8822599,,,,
JH Kim Taekwando Institute,gym,1.3118836,103.9218389,,East Coast Road,,
24-HR-Gym,gym,1.3043371,103.9030292,,East Coast Road,,
F45,gym,1.3127818,103.9227988,,Burnfoot Terrace,,
Shaolin Xiong Hu Tang Athletics Association Singapore,gym,1.3151676,103.8916547,,Geylang Road,,
Tirisula Yoga,gym,1.3148321,103.8915428,,Geylang Road,,
Sync Cycle,gym,1.3582087,103.8749167,,Yio Chu Kang Road,,
Kindle,gym,1.3124057,103.9003611,,Joo Chiat Road,,
Bodyburn Fitness Singapore,gym,1.3083174,103.9030676,,Joo Chiat Road,,
Pattaya Fingerpress Fitness,gym,1.3082419,103.9031335,,Joo Chiat Road,,
Foxx,gym,1.3073322,103.9038458,,Joo Chiat Road,,
Gold's Gym Singapore,gym,1.3069457,103.9041385,,Joo Chiat Road,,
Reps!,gym,1.3062567,103.9046654,,Joo Chiat Road,,
Fitness Corner,gym,1.432613,103.7953348,,,,
Fitness Corner,gym,1.437412,103.8032677,,,,
Fitness Corner,gym,1.4357477,103.7991475,,,,
Fitness Corner,gym,1.4335196,103.7930895,,,,
Fitness Corner,gym,1.4374688,103.7999622,,,,
Fitness Corner,gym,1.4399549,103.8070753,,,,
Fitness Corner,gym,1.442267,103.7964569,,,,
Fitness Corner,gym,1.4383479,103.8012768,,,,
Fitness Corner,gym,1.4443924,103.8037067,,,,
Fitness Corner,gym,1.4410427,103.8036301,,,,
Fitness Corner,gym,1.4428151,103.797192,,,,
Fitness Corner,gym,1.4378942,103.7961301,,,,
Virgin Active,gym,1.2849022,103.8506615,Virgin Active,Chulia Street,,
Ufit,gym,1.2809773,103.8470087,,Amoy Street,,
The Loft gym,gym,1.299433,103.8522444,,Waterloo Street,,
Anytime Fitness,gym,1.3718201,103.8458271,Anytime Fitness,Ang Mo Kio Avenue 6,,
Her Lifts,gym,1.3034688,103.8594009,,North Bridge Road,,
Gyn n Tonic,gym,1.3087592,103.894531,,Tanjong Katong Road,,
G1RYA,gym,1.3077301,103.895066,,Tanjong Katong Road,,
The Yoga Co.,gym,1.3021064,103.8609757,,Pahang Street,,
SG Pho House,gym,1.3035221,103.8598259,,North Bridge Road,,62998774
GoFit,gym,1.3767688,103.7449334,,Choa Chu Kang Avenue 1,,
Anytime Fitness,gym,1.3768478,103.7452099,,Choa Chu Kang Avenue 1,,
Anytime Fitness,gym,1.2842211,103.8460031,Anytime Fitness,South Bridge Road,,
Trident Tactical,gym,1.3104251,103.858409,,Jalan Besar,,
Lulemon Athletica,gym,1.2785103,103.8432577,,Duxton Road,,
Monte Risaia,gym,1.2779909,103.8431517,,Duxton Road,,
The Pit Singapore,gym,1.2998304,103.8364492,,Devonshire Road,,
Storm Athletic Club,gym,1.3248457,103.8535018,,Kim Keat Road,,
KD Taekwando,gym,1.3517113,103.8352184,,Upper Thomson Road,,
Zhongtian Fitness,gym,1.3263648,103.8431869,,Balestier Road,,
Fitness Corner,gym,1.4355397,103.7931244,,,,
Fitness Corner,gym,1.4342816,103.789347,,,,
Fitness Corner,gym,1.4436037,103.7980049,,,,
Fitness Corner,gym,1.4368728,103.8024689,,,,
Fitness Corner,gym,1.4301617,103.7950209,,,,
SAFRA Punggol,gym,1.4102662,103.9057624,,,,
Fitness First Market Street,gym,1.2838544,103.8504938,,,https://www.fitnessfirst.com.sg/,
The Cage Sports Park,gym,1.3428802,103.7946238,,,,
,gym,1.3798959,103.8472999,,Ang Mo Kio Avenue 8,,
North Hill Gym,gym,1.3540269,103.6877733,,62 Nanyang Crescent,,
Campus Staff Clubhouse Gym,gym,1.351116,103.6881367,,,,
Fitness Corner,gym,1.3795882,103.7628894,,,,
Block 109 Fitness Centre,gym,1.3244355,103.9102689,,,,
,gym,1.3231108,103.91121,,,,
oompf! fitness,gym,1.3060241,103.9053232,,East Coast Road,https://www.oompf.com.sg/,+65 88785659
Yoga Lab CBD,gym,1.2813242,103.8486747,,,http://www.yogalab.com/,
Anytime Fitness,gym,1.3262729,103.9295578,Anytime Fitness,,,
,gym,1.2674379,103.8155738,,,,
watersports kayak,gym,1.4100608,103.8322139,,,,
,gym,1.3652721,103.829082,,,,
,gym,1.3565289,103.8285241,,,,
Fitness First,gym,1.3116033,103.8569396,Fitness First,,,
Anytime Fitness,gym,1.3029931,103.8736673,Anytime Fitness,,,
Tampines Gymnasium,gym,1.353818,103.9398186,,,,
Energy One,gym,1.3445142,103.9413957,,,,
,gym,1.2903541,103.7808596,,,,
Anytime Fitness,gym,1.3509579,103.8724119,Anytime Fitness,,,
FAS,gym,1.2731414,103.8429532,,,,
